product_id,model,upc,quantity
2612,A2124,190199072466,1
2613,CM039356,846127185745,0
2614,CM039322,846127185578,33
2615,CM043380,846127185578,4
2616,290-0279-0011,810015291313,34
2617,AXE108130061,,23
2618,T21-8650,5056234740118,0
2621,T21-5779,738516495804,0
2623,RO311-09-R3,94664047242,0
2622,MOTOR1440,680813017138,0
2624,LGQSLPICBLK,662225914700,10
2625,137184-1041,848709087638,15
2626,T21-6918,5056234716625,0
2635,77643-B565,848709034311,6
2628,A1673,888462761222,1
2629,A1460,885909575169,0
2630,A1567,888462058520,0
2631,SA949GLTR,191058073075,12
2632,SAMR2751,680813018685,11
2633,EF-RN985CBEGUS,887276434971,0
2634,124577-5085,848709069269,2
2636,KSIPH-131-STDDB,191058101051,0
2637,CM039390,846127185929,0
2638,CM039416,846127185707,0
2639,CM039432,846127186131,12
2640,T21-7774,5056234727492,6
2641,CM042758,846127193719,11
2642,SAMR2730,680813000666,3
2643,SA-947-CLR,191058073044,7
2685,CPH2005,6944284659285,0
2703,G020,842776114648,1
2669,A1823,190198233080,0
2644,CPH2009,6944284659995,0
2645,CPH2009,6944284659018,0
2646,CPH2005,6944284659285,0
2647,XT2075-3,840023208942,0
2648,SM-T825Y,8806088840376,0
2649,SM-T825Y,8806088840376,0
2650,SM-A115F,8806090670237,0
2652,A2176,194252017623,0
2651,CPH2025,782937450690,0
2653,A2176,194252017623,0
2654,A2176,194252017623,0
2655,SM-F700,887276399621,0
2656,MRJ72LL/A,190198723369,0
2657,SM-G996U,887276515205,0
2658,A6013,683332361157,0
2659,A2159,190198374394,0
2660,A2159,190198374394,0
2661,A1932,190199256873,0
2662,A2289,190199523005,0
2676,T21-7701,5056234740682,2
2663,A2179,190199245679,0
2664,A1989,190198687357,0
2665,A1475,885909798964,0
2666,A1460,885909673421,0
2667,A1823,,0
2668,A1954,190198647825,4
2670,A2133,190199062368,73
2671,N/A,811433031819,19
2672,73250-B565,848709024633,7
2673,CM039360,846127185769,0
2674,29402790011,810015291139,0
2675,SM-N986U1,616960388517,0
2677,T21-7678,5056234739549,4
2678,A1674,888462835787,0
2679,SM-G970U,887276300641,0
2680,SM-T510,8801643907426,0
2681,SM-G991B,8806090896859,0
2682,SM-F700U/DS,887276391434,0
2683,A1674,888462833882,3
2684,SM-G991U,887276503738,0
2701,SM-T720,887276331102,0
2686,A2342,194252036914,2
2687,CLT-L29,6901443236091,0
2688,SM-T720,8801643837976,0
2689,SM-T720,8801643837976,0
2690,SM-T865,8806090088384,0
2691,CM038962,846127184038,0
2692,CM039293,846127185479,0
2693,A1490,885909815982,0
2694,CM043652,846127197038,26
2695,A1489,885909762712,0
2699,130025-8531,848709075611,0
2698,CM042972,846127194372,39
2700,CM042162,846127192187,47
2702,SM-N985F,8806090593925,0
2704,SM-N980F,8806090589379,0
2705,GM1900,6921815607878,0
2706,SM-N986B,8806090593178,0
2707,ELS-NX9,6901443378814,0
2708,GM-1913,683346554460,0
2709,SM-N970F/DS,760575179012,0
2710,CM043261,742211487903,27
2711,A1893,190198720672,3
2712,A2270,190199808195,8
2713,A2270,190199807631,3
2714,A2270,190199808195,0
2715,A2270,190199807631,2
2716,CPH1979,6944284645295,0
2717,SM-N975F,8801643991012,0
2718,CLT-L29,6901443236091,0
2719,SM-A530F,8801643197339,0
2720,SM-A515F/N,8806090384028,0
2721,CPH2025,782937450690,0
2722,138954-1041,848709097798,0
2723,138599-5085,848709095510,176
2724,138605-5085,848709095671,0
2889,124589-1050,848709069580,0
2819,CM043652,848709090324,6
2753,CM044086,895470433737,11
2725,138610-1050,848709090348,2
5708, 77-65107,840104212356,0
2726,138969-1212,848709097903,29
2728,CPH1941,6944284648364,0
2729,SM-G781B/DS,8806090709708,0
2730,MAR-LX1A,6901443357079,0
2731,77-61386,660543495567,1
2774,T21-5826,5055517389860,0
2732,CM039283,846127185462,144
2733,CPH1931,6944284651227,0
2734,CPH1931,6944284651227,0
2758,SM-A510F,759776393907,0
2744,GA01280,193575003023,160
2850,IPD-387-BLK,191058022967,0
2735,CM044576,840171700145,0
2736,T21-8417,5056234760444,10
2737,A1553,888462079679,0
2740,T21-7159,738516520551,40
2739,T21-8430,738516538501,0
2741,G020M,842776114976,0
2742,SM-R820NZKAXSG,8806090071966,0
2743,SM-R830NADAXSG,887276370491,0
2745,EHL2L-17-R3,94664034754,0
2746,CM043416,846127197328,12
2747,137662-8128,848709090034,13
2748,CM043328,846127195294,9
2749,CMO39281,846127185455,16
2750,129865-0517,848709077035,25
2751,GA01276,193575003061,37
2754,CM043154,846127194754,23
2755,137183-1041,888063155055,10
2756,repair,,0
2817,202-0231-0111,815729010168,4
2812,132018-7769,888063975653,6
2786,EF-ZN970CBEGUS,887276360393,19
2759,A2197,190199189904,3
2760,A2197,190199189904,0
2761,CPH2021,6944284655232,0
2762,A2124,190199070035,1
2763,A2083,190199246850,1
2766,CM042160,846127192187,6
2764,A2083,190199246850,14
2765,A2083,190199246850,1
2767,CM042666,846127194327,8
2768,LGR1921,680813018050,8
2769,CM042340,849944061230,102
2770,EFZG988CBEGEU,8806090267215,0
2772,T217250,738516524573,0
2773,411558114040,,18
2777,216707,738516525754,7
2776,ALC1060,680813017565,5
2778,KSSA-035-AOCGS,191058018274,1
2779,KSSA-035-STBWG,191058018274,1
2780,228-0231-0111,810015293065,19
2781,MOTO1401,680813014434,93
2782,EF-RG988CBEGUS,887276391830,0
2783,EF-RG985CBEGUS,887276391861,69
2784,SAMEF-RG980CBEGUS,887276391915,47
2785,EF-ZG980CBEGUS,887276392561,0
2787,CM039326,846127185592,42
2808,CM037513,846127182416,10
2788,EF-RN975CBEGUS,887276361826,0
2789,EF-RN970CBEGUS,887276361802,2
2790,EF-ZN975CBEGUS,887276360409,3
2791,HP Elitebook 840 G6,753575003005,0
2792,EF-ZG985CBEGUS,887276392516,0
2793,1363671050,848709084668,41
2794,MOTO1401,680813014434,34
2795,T217089,5056234721308,27
2796,T21-7156,738516520537,5
2797,MWYD2ZM/A,190199269507,0
2798,CM039416,846127186056,8
2799,SM-A405F/DS,8801643887551,0
2800,LGR1921,680813018050,25
2801,SM-A405F,8801643887551,0
4388,A2461,194252212325,3
4364,MMMR3ZA/A,194252987476,0
2803,MYEE2LL/A,,0
2804,MAR-LX1A,886598060981,0
2805,MAR-LX1A,886598060981,0
2806,MAR-LX1A,886598060981,0
2807,SM-A405F/DS,8801643887551,0
2826,GGPR1300,680813018685,0
2827,T21-7660,5056234740170,0
2828,MG6PPICBLK,662225914182,6
2829,SA-881-CLR,191058011923,6
2830,124578-1050,848709069276,0
2831,MX0D2ZM/A,190199287624,0
2832,CM038512,846127183123,1
2833,EF-PG970TBEGWW,8801643640347,0
2834,119392-5085,848709061171,0
2835,CM039888,846127188098,4
2836,EF-VG975LBEGUS,887276323985,16
2837,CM042064,846127192293,3
2838,IPD-378-BLK,191058021410,0
2839,CM038550,846127183314,5
2840,CM042340,849944061230,0
2841,CM043138,846127194655,0
2842,GG-084-MDNT,888063775161,0
2843,EF-PG973TBEGUS,887276323886,0
2844,EJ-FT830UBEGUJ,887276269306,0
2845,202742,729198587536,4
2846,GGPR1201,680813018654,0
2847,219496,738516496382,4
2848,112306-5085,848709056283,1
2849,124588-5085,848709069573,0
2912,GTT9Q,193575011752,3
2851,GEA702004886-V,840056115453,3
2852,23072VRP,817569026804,0
2853,LGK40-N9LT-BK,811433034605,4
2854,LGK40-N9LT-TL,811433034599,3
3299,A1688,888462657372,0
2856,CCK0M-SAA51-9GG,846237067344,3
2857,T21-7681,5056234739600,0
2858,EF-RN980,8806090560293,3
2859,120358-5085,848709062925,0
2860,MZ3PPICBLK,662225914199,2
2861,19394-5085,848709061249,0
2916,SM-G975U,887276302065,0
2863,EF-BT830PBEGUJ,887276274751,0
2864,A1398,,0
2865,702004894,840056115538,2
2866,EF-ZG970CBEGUS,887276323688,0
2867,T21-7657,5056234740118,1
2868,T21-7100,812491031780,0
2869,SM-G988B,8806090594830,0
2870,GA02056,810029930260,0
2871,A2101,,0
2883,124587-1050,848709069511,0
2873,MXYK2ZM/A,190199610460,0
2874,A2101,,0
2875,EF-VG973LBEGWW,8801643644567,0
2876,A2105,,0
2877,A2105,,0
2878,T21-8261,738516537054,0
2879,A2111,190199221239,0
2880,A2111,,0
2881,EFRG973CBEGWW,8801643641672,0
2882,MT532X/A,,0
2884,T216681,5056234704219,2
2885,EF-ZN960CVEGUS,887276286747,0
2891,2724679097045,8809613764758,0
2886,MXYM2ZM/A,190199610521,0
2887,292-0279-0011,810015291382,0
2888,EF-RN960CBEGUS,887276286716,0
2890,CM039450,846127186223,0
2892,EF-ZN960CBEGUS,887276286709,0
2893,EF-AA505CBEGWW,8801643776848,1
2894,MX0E2ZM/A,190199287655,0
2895,T21-7704,5056234740743,1
2896,32808,8718846063685,0
2897,KSIPH-076-HHCCS,191058032577,0
2898,A2097,,0
2899,A1865,,0
2900,A1864,,0
2901,A1864,,0
2902,A1784,,0
2903,A1863,,0
2904,A1863,,0
2905,A1865,,0
2906,CM042180,846127192279,0
2907,A1687,,0
2908,A1784,,0
2909,SM-G965,,0
2910,CM042590,846127193306,0
2911,CM042070,846127192309,0
2913,A1534,888462181235,0
2914,1824,889842309768,0
2915,1824,889842284249,0
2917,SM-G975U,887276302065,0
2918,SM-G975U,887276302065,0
2919,SM-T585,8806088372082,0
2920,SM-T585,8806088372082,0
2921,SM-T530,887276967974,0
2922,SM-T530,887276967974,0
2923,SM-R840N,887276419244,0
2924,SM-G781U,8806090743252,0
2925,SM-G981U,887276398105,0
2926,SM-G973U,887276329048,0
2927,AMX2E2AMA,190199291027,97
2928,SM-N970U,887276352831,0
2929,SM-G970U,887276301143,0
2930,SM-J330F,8806088930466,0
2931,SM-T515,8801643897123,0
2933,A1977,190198841568,0
2940,SM-N986B,8806090594106,0
2934,A2007,190198860064,0
2935,CY1873CITGL,848116013091,0
2936,SM-N981B,8806090592652,0
2958,SM-G975U,887276302065,0
2937,2038X-3BALGB1,,0
2938,SM-J330F,8806088930466,0
2939,M1908C3XG,6941059635086,0
3079,G020B,842776110978,0
2979,A2403,194252031568,0
3198,A2229,190199416949,0
2941,A2157,190199277861,0
2942,SM-J330F,8806088893082,0
2954,G800Y,8806086268370,0
2945,J250,8801643113667,0
2946,SM-J320ZN,887276177212,0
2947,SM-J320ZN,887276177212,0
2949,1824,889842284249,0
2950,GT-I9506,,0
2951,A2229,190199656482,0
2953,SM-G970U,887276301143,0
2955,SMA705FNDS,751889196147,0
2956,SM-A705FN/DS,,0
2957,SM-A520F,8806088677262,0
2959,SM-A715F,8806090238451,0
2960,SM-G973U,887276302126,0
2970,TA-1179,6438409034601,0
3021,TA-1277,6438409042729,0
2961,A1584,888462515818,1
2962,A1584,888462520881,1
2963,A1584,888462520881,0
3064,XT1965,649661815624,0
2964,SM-G998B,8806090903045,0
2965,SM-G998B,8806090903045,0
2966,SM-G998B,8806092112902,0
2967,CPH2025,782937450690,0
2968,SM-N981B,8806090592652,0
2969,A2428,190199809321,0
2971,TA-1211,9346112010911,0
2972,TA-1211,9346112010911,0
2973,A2014,190198829634,0
2974,P2669,5711724126666,13
2975,P7186,5711724072239,0
2976,P7222,5711724072222,0
2977,A1670,190198283108,0
2978,A1670,190198283108,0
3046,EML-L09,886598055130,0
3066,T770H,889063508421,0
2982,SM-N981U,8806090592652,0
2983,P72F,631719212769,0
2984,SM-F916B,8806090646119,0
2985,SM-F916B,8806090646119,0
2986,G025I,193575011844,0
2987,G025I,193575011844,0
2988,A2008,190198862761,3
3065,A2008,190198858443,0
3197,A1652,190198345226,0
3039,XT1965,649661815624,0
3072,HD1907,786513574404,0
3250,For iPhone 12 / 12 Pro,,76
3043,Ane-LX1/L01,6901443217403,0
2992,GD1YQ,193575012438,1
2993,AGS-L09V,6901443178193,0
2994,AGS-L09V,6901443178193,0
2995,AGS-L09V,6901443178193,0
2996,XT2075-3,840023205620,0
2997,XT2075-3,840023208942,0
2998,XT2075-3,840023208942,0
2999,SM-F916B,8806090646119,0
3000,SM-P615,8806090435713,0
3001,SM-P615,8806090435713,1
3087,SM-G998B,8806092112902,0
3002,SM-P615,8806090435713,0
3003,SM-T505,8806090587450,1
3004,SM-T505,8806090587450,0
3005,SM-T505,8806090587450,1
3006,SM-T875,8806090628856,0
3007,SM-T875,8806090628856,1
3008,SM-T875,8806090628856,1
3009,G025J,810029930239,2
3010,AGS2-L09,6901443257348,0
3011,AGS2-L09,6901443257348,0
3016,SM-A515F/DSN,8806090384028,0
3013,MAR-LX1B,6901443359981,0
3082,A1687,888462561556,1
3015,SM-A515F/DSN,8806090384028,0
3017,M2007J17G,6941059651840,0
3018,M2007J17G,6941059651840,1
3019,M2007J17G,6941059651840,0
3020,SM-A326B/DS,8806090963858,0
3022,SM-A326B/DS,8806090963858,0
3023,SM-A326B/DS,8806090963858,0
3024,SM-G996B,887276515205,0
3025,A6003,722970443013,0
3026,A6003,6921815605560,0
3027,SM-A426B/DS,8806090724893,0
3028,SM-A426B/DS,8806090724893,0
3029,SM-A426B/DS,8806090724893,0
3030,SM-A715F/DS,8806090238451,0
3031,SM-A715F/DS,8806090238451,0
3032,PP043292,846127195119,0
3033,SM-G781U,8806090743252,0
3034,PP043486,846127195959,0
3204,SM-G996U,887276515205,0
3035,PP042764,846127193740,0
3036,PP045148,840171701524,7
3037,PP045186,840171701739,0
3038,PP044897,840171700718,0
3040,TELPPUF104,,0
3041,TELPPUF107,,0
3042,SM-A715F/DS,8806090238451,0
3193,A1584,888462520881,1
3044,Ane-LX1/L01,6901443217403,0
3045,Ane-LX1/L01,6901443217403,0
3047,EML-L09,886598055130,0
3048,EML-L09,886598055130,0
3049,CPH2005,6944284659285,0
3050,CPH2005,6944284659285,0
3210,LE2120,6921815616092,0
3051,KOB-L09,6901443176755,0
3052,KOB-L09,6901443176755,0
3053,KOB-L09,6901443176755,0
3054,T770H,889063508421,0
3055,MRD-L01,6901443279258,0
3062,TA-1275,6438409042729,0
3056,SM-R845,8806090566165,0
3057,SM-R845,8806090566165,1
3058,A2411,194252020500,0
3059,SM-R825,887276359830,0
3060,SM-R825,887276359830,0
3061,MRD-L01,6901443279258,0
3067,T770H,889063508421,0
3068,HD1925,786513579041,0
3069,HD1925,786513579041,0
3070,HD1925,786513579041,0
3101,POT-L01,6901443272891,0
3096,ELE-L09,886598060998,0
3071,HD1903,6921815608943,0
3073,HD1907,786513574404,0
3074,HD1907,786513574404,0
3075,GM1915,683346554460,0
3077,GM1915,683346554460,0
3078,A1889,603784337371,0
3080,A1687,,0
3081,A2356,190199774070,0
3084,CLT-L09C,5025744426645,0
3083,A1524,,0
3085,CLT-L09C,5025744426645,0
3086,CLT-L09C,5025744426645,0
3088,SM-A505F/DS,8801643803919,0
3089,A1876,190198819086,0
3237,CPH2067,6944284662704,0
3109,SM-N986B,8806090593178,0
3090,A1524,,0
3091,A1549,,0
3092,A1474,888462098625,0
3095,A1524,,0
3097,ELE-L09,886598060998,0
3098,ELE-L09,886598060998,0
3146,GM-1913,6921815607441,0
3099,SM-A202F/DS,8801643870379,0
3100,SM-A202F/DS,8801643870379,0
3102,POT-L01,6901443272891,0
3104,SM-A505F/DS,8801643803919,0
3105,FIG-L11,6901443216826,0
3106,FIG-L11,6901443216826,0
3107,FIG-L11,6901443216826,0
3108,SM-G998B,,0
3110,AMN-LX9,6901443359752,0
3111,TA-1024,,0
3112,A1652,888462533393,0
3113,A1652,888462533393,0
3114,A1652,888462533393,1
3115,SM-G780F,8806090761683,0
3116,SM-G780F,8806090761683,0
3117,SM-G780F,8806090761683,0
3118,VOG-L09,6901443285419,0
3119,VOG-L09,6901443285419,0
3120,A2105,,0
3121,A1859,190198509437,0
3122,A1895,190198826701,0
3123,SM-G973U,887276302126,0
3128,A1989,190198687357,0
3132,SM-G973U,887276302126,0
3180,SM-A725F/DS,8806092109230,0
3202,SM-G996U,887276515205,0
3141,A2411,194252020500,0
3131,A1895,885909457588,0
3133,SM-A526B,8806092251397,0
3134,SM-A526B,8806092251397,0
3135,SM-A526B,8806092251397,0
3136,A2407,194252038024,0
3137,A1567,888462058629,0
3216,1631,885370757903,0
3215,1631,885370757903,0
3138,A1475,885909798896,0
3139,A2152,190199077522,2
3140,A2014,190198829634,2
3187,A1708,662578125938,0
3238,For iPhone 7 / 8,,53
3142,SM-R500,887276318011,0
3143,SM-R500,887276318011,0
3144,A2342,194252036914,3
3145,SM-A415F/DS,8806090419119,0
3205,GM1915,683346554460,0
3186,A1465,885909941865,0
3147,A6013,683332361157,0
3148,A6003,722970443013,0
3175,For iPhone 12 / 12 Pro,,79
3149,CPH2089,6944284667532,0
3150,JAT-L41,6901443370610,0
3151,A6013,683332361157,0
3152,CPH2067,6944284662704,0
3153,A6013,683332361157,0
3154,A6013,683332361157,0
3155,SM-T515,8801643907426,0
3156,SM-T725,887276362663,0
3157,SM-T976B,8806090613357,0
3159,SM-A415F/DS,8806090419119,0
3160,SM-A415F/DS,8806090419119,0
3161,SM-T875,8806090628856,0
3162,SM-T875,8806090628856,1
3163,SM-T875,8806090628856,0
3164,SM-T875,8806090628856,0
3165,SM-T875,8806090628856,0
3166,SM-T875,8806090628856,0
3167,SM-T725,887276362663,0
3168,SM-T725,887276362663,0
3169,SM-T515,8801643907426,0
3170,SM-A526B,8806092251397,2
3171,G020M,842776114945,1
3189,A1876,190198818522,2
3172,SM-A526B,8806092251397,0
3173,SM-A526B,8806092251397,1
3174,SM-A526B,8806092251397,0
3176,iPhone 12 Pro,,0
3177,iPhone 12 Pro Max,,0
3178,iPhone 12 Mini,,0
3179,SM-T819,8806088517483,0
3181,SM-A725F/DS,8806092109230,0
3182,SM-A725F/DS,8806092109230,0
3183,SM-A725F/DS,8806092109230,0
3184,A2152,190199077522,4
3185,A1823,190198233653,2
3188,A1708,662578125938,0
3191,SM-P610,8806090437113,0
3194,A2069,888462531801,1
3195,A2069,888462531801,0
3199,A2014,190198829634,0
3200,A1876,190198819086,0
3201,A2069,888462531801,0
3203,SM-G996U,887276515205,0
3222,1511100242,846127198479,0
3220,A2156,190199230583,0
3207,A1670,190198466099,2
3209,MGYJ3AM/A,194252085554,0
3213,1796,889842387643,0
3211,SM-G970U,887276300641,0
3212,SM-G970U,887276300641,0
3219,A2093,190199242753,0
3221,A1671,190198340672,1
3224,1511100240,846127198141,0
3225,PP043636,846127196703,0
3226,138493-5085,849944071062,0
3227,138506-5085,848709092151,0
3229,SM-G998B,8806092065246,0
3233,SM-G991U,887276514758,0
3230,A1671,190198340672,0
3231,A2014,190198828972,0
3232,asdas,,1
3234,M2006C3LVG,6941059648734,0
3235,M2006C3LVG,6941059648734,0
3236,M2006C3LVG,6941059648734,0
3239,For iPhone 8,,0
3240,For iPhone 11,,119
3241,138954-1041,849944071277,0
3242,For Google Pixel 5,,99
3243,For Galaxy A50,,29
3244,For iPhone 7 Plus / 8 Plus,,182
3245,OW19W12,6944284667143,0
3246,For iPhone X / XS,,48
6318,SMN-00001,889842596908,0
3248,For iPhone 11 Pro Max / XS,,87
3249,A2092,190199266285,3
3274,6598532909,848467075700,0
3251,For iPhone 12 Mini,,100
3252,For iPhone 12 Pro Max,,144
3253,A1670,190198466099,4
3255,For S21 Plus 5g,,0
3475,SM-F711B,8806092615403,3
3254,PD Charger,,384
3324,A1671,190198300256,0
3256,EML-L09,6901443223459,0
3257,POT-L01,6901443273096,0
3258,A2229,190199416949,1
3259,A2230,190199438415,4
3260,A1864,190199293250,0
3261,A2105,190198778086,0
3262,XT1955-7,723755130357,0
3263,A1876,190198818522,0
3264,SM-G980F,8806090324727,0
3265,ELS-NX9,6901443378814,0
3362,XT2041-3,723755138728,0
3271,XT1952-4,723755132900,0
3266,A2341,194252039380,3
3267,200101669,848467070897,70
3507,JNY-LX1,6901443375769,0
3268,A2221,190199220478,0
3269,IP7LGC-F00,848467053807,0
3378,HMD-1203,638158558304,0
3270,T21-5332,738516476964,0
3272,IP7LGC-F00,848467053876,0
3273,200101671,848467070958,0
3275,T21-5779,5055517382953,0
3276,3S-1681,,0
3277,3S-1230,,0
3278,200304513,840056111196,7
3279,G8ECGC-C20,848467065886,23
3280,GS8CGC-CL0,848467058963,0
3281,T21-5603,5055517376082,19
3282,T21-5583,5055517375818,19
3283,?55031991,6901443366552,0
3284,200101671,848467071160,99
3285,200204836,840056114951,33
3286,3S-0968,9318018122760,34
3294,A1687,888462501675,0
3287,4120-CHGPAD-AC-BLK,840472241200,4
3288,A1603,888462313704,0
3289,A1822,190198239013,1
3466,SM-G991B/DS,8806090900006,6
3290,H8416,95673866480,0
3292,A2342,194252036914,0
3293,CPH2207,6944284679788,0
3295,A1687,888462501637,0
3296,A1687,888462570701,0
3297,A1600,888462046589,0
3298,MX442LL/A,190199312487,0
3300,A1688,888462501354,0
3301,A1688,888462500593,0
3302,A1524,646117873542,0
3303,A1524,646117873641,0
3304,A1474,885909799084,0
3305,A2152,190199077416,0
3306,A1934,190198877888,0
3307,A1914,190199312906,0
3511,CPH2145,6944284679146,0
3309,SM-N970U,887276352831,0
3310,SM-N975U,887276329161,0
3311,SM-N975F,887276316055,0
3312,SM-G975U,887276329161,0
3313,SM-G975U,887276329161,0
3314,ANA-NX9,9400022105638,0
3316,A1688,190198058591,0
3315,SM-G996B,8806090884337,0
3317,SM-G986B,8806090400889,1
3318,A1549,885909950805,0
3319,SM-N980F,8806090589379,0
3320,A1603,888462313704,0
3321,A2376,190199873599,0
3322,A2375,190199835160,0
3323,A2292,190199883369,0
3336,A1584,,0
3325,XT2075-5,840023219245,0
3326,A1934,190198879561,2
3327,A2324,190199791718,3
3328,H8416,95673866480,0
3467,SM-G398FN,8806090019760,0
3329,H8416,95673866480,0
3330,SM-N976B,887276380254,0
3331,SM-N975U,8806090131806,0
3332,SM-N975U,10037893604,0
3333,SM-N975U,10037893604,0
3334,1JX8W,884116386957,0
3424,H8324,7311271616337,0
3366,SM-A530F,8801643197339,0
3379,SM-F711B,8806092615403,6
3353,iPhone 11 Pro,,0
3335,SM-G998B,8806092112902,0
3337,EF-BT830PBEGUJ,8801643341473,0
3347,SM-G988B,8806090305108,1
3339,A2351 ,190199762923,0
3340,A2352,190199763036,0
3341,SM-G998B,8806092112902,0
3342,SM-G996B,887276515205,0
3343,A2229,190199656321,0
3344,SM-G996B,8806090884337,0
3345,A2013,888462763547,0
3346,A2013,888462763547,1
3348,SM-N980F,8806090589379,0
3349,A2377,194252186015,0
3350,A2461,194252212325,0
3351,A1599,888462022156,0
3352,A2069,888462531801,0
3354,A1550,888462376792,0
3425,A1670,190198420381,0
3522,SM-A326B,887276529547,0
3355,OnePlus 7T,,0
3356,OnePlus 7T Pro McLaren Edition,,0
3357,138934-1212,848709097675,10
3358,137270-1212,848709087560,407
3360,SM-T710,887276121451,0
3361,SM-T713,887276121451,0
3389,A2152,190199079267,0
3363,SM-T820,887276200408,0
3433,SM-G973F/DS,723548596261,0
3365,SM-N970F,887276352831,0
3367,SM-A530F,8801643197339,0
3368,SM-G965F,887276248035,0
3369,A2406,194252039380,0
3371,A2097,,0
3370,A2097,,0
3372,A2097,,0
3373,A2097,,0
3451,SM-R190N,887276507651,0
3374,A2097,,0
3460,SM-G390F,8806088844374,0
3375,SM-R825,887276359830,0
3501,SM-F926B,887276576480,1
3376,A2230,190199438415,1
3390,A1584,888462515818,1
3377,A2229,190199416949,0
3477,SM-G996B,887276515205,0
3381,A2229,190199416949,0
3380,GA00485-US,842776107046,0
3382, T21-5841,5055517390859,0
3383, T21-5359 ,738516436609,0
3384,For Note 20 Ultra,,0
3385,SM-F916B,8806090646119,0
3386,A2215,190199383845,0
3387,A2291 ,190199866331,0
3388,SDSQUA4-128G-GN6MA,,9
5286,SM-A226B,8806092300460,0
3392,A2198,190199248717,1
3427,SM-G998B,8806092065246,0
3478,SM-G781U,8806090743252,0
3431,EJ-PP610,8806090487163,0
3393,For iPhone 11 Pro,,115
3506,GLUOG,810029931182,0
3394,SM-G781B,8806090743252,0
3471,XT2083-3,840023205057,0
3395,SM-G991B,8806090900006,1
3396,SM-G991B,8806090896859,0
3397,SM-G996B,8806090884337,0
3398,SM-G998B,8806090903045,0
3401,SM-G981B,8806090325397,0
3399,CPH2173,6944284681996,0
3400,CPH2009,6944284659995,1
3405,For iPhone XR,,159
3402,A1829,190199307001,0
3403,A2039,190198896780,0
3404,A1990,190198711366,1
3412,For Note 10 Plus,,0
3406,SM-T720,8801643837976,0
3407,A2352,190199763036,0
3408,HD1907,786513574404,0
3409,SM-T307U,887276390727,0
3410,A2428,190199809321,1
3411,A1842,190198463845,0
3413,A2228,190199656925,0
3414,Galaxy Watch 3 41mm,,14
3415,A2228,190199656925,1
3416,For Galaxy Watch 3 45mm,,20
3417,A2461,194252212325,0
3418,A2377,194252186015,0
3419,A1625,190198667366,0
3420,SM-G991U,887276503738,0
3421,A2051,190198893369,0
3422,EF-NG996P,8806090843099,0
3423,EF-ZG998C,8806090839351,0
3426,A2069,888462531801,0
3448,SM-A515F/DSN,8806090384028,0
3428,SM-G781B,8806090743252,0
3429,SM-G991B,8806090896859,1
3486,T21-6169,5056234706695,0
3430,SM-G780F/DS,8806090743252,1
3480,A2377,194252186015,0
3432,SM-G973F/DS,723548596261,0
3434,SM-G973F/DS,,0
3435,SM-G973F/DS,723548596261,0
3436,SM-G973F/DS,723548596261,0
3437,SM-A516B/DS,887276440965,0
3438,CPH2023,782903685170,0
3439,CPH2023,782903685170,0
3462,SM-G991B/DS,8806090900006,13
3443,CDY-N29A,6901443396986,0
3440,A2014,190198829634,0
3441,A2152,190199079267,0
3450,77-57186,660543432319,0
3442,OW19W12,6944284667143,0
3456,A1709,190198471406,0
3444,CDY-N29A,6901443396986,0
3445,SM-G975F/DS,887276329161,0
3446,A2407,194252038024,0
3447,SM-A325F/DS,8806090963858,0
3449,SM-A516B/DS,887276440965,0
3452,SM-R190N,887276507651,0
3453,HD1900,786513574404,0
3454,SM-G9600/DS,8801643117535,0
3455,SM-N970F/DS,760575179012,0
3457,GM-1910,,0
3490,SM-A725F,8806092109278,0
3476,SM-F711B,8806092615403,2
3484,A2567,194252529973,0
3468,XT1965,649661815624,0
3458, Apple iPhone 12 Pro Max,,37
3459,A2069,888462531801,0
3461,SM-G390F,8806088844374,0
3463,SM-N960F/DS,8801643394981,0
3464,A1671,190198340672,0
3465,MAR-LX1A,886598060981,0
3469,XT1965,649661815624,0
3470,XT2083-3,840023205057,0
3472,For Galaxy S10,,0
3473,For iPhone X / XS,,0
3474,SM-G986U1,887276395968,0
3479,A2411,194252020500,3
3481,A2377,194252186015,0
3482,SM-G996U1,887276535920,0
3483,A2229,190199416949,0
3485,SM-G991B,8806090897252,0
3487,3S-0067,,0
3488,SM-A528B,8806092869479,1
3489,SM-A528B,8806092869479,2
3491,SM-A725F,8806092109278,0
3508,SM-F916B,8806090646119,0
3492,A2411,194252020500,0
3493,SM-N981B,8806090589324,0
3494,A2638,194252713495,0
3528,520-12IKB,192076259564,0
3495,A2633,194252708637,0
3496,A2638,194252713495,0
3497,A2628,194252688090,5
3498,A2633,194252708637,0
3499,A2643,194252697634,0
3500,A2342,194252036914,3
3512,SM-G996B,8806090884337,1
3502,GB7N6,810029930543,0
3504,CPH2025,782937450690,0
3503,A2341,194252040409,0
3505,For Galaxy S10 Plus,,71
3514,PEDM00,,0
3509,MK6J2X/A,,0
3510,520-12IKB,192076259564,0
3513,A2316,190199777415,0
3515,For S20 FE,,0
3516,A1567,190198163875,0
3517,A1566,190198161048,0
3518,520-12IKB,192076259564,0
3519,MIIX 510-12ISK,190725072205,0
3520,SM-G986B,887276395968,0
3523,LM-G810EA,652810832151,0
3524,G020M,842776114976,0
3525,SM-G991B,8806090896859,0
3526,SM-A525F,887276536330,0
